id,name,listing_key
13957427,Luxury 1bdr in East Village,17572
13957499,"Huge, Quiet Room, Near Columbia & Express Subways!",17573
13959100,East Flatbush- Sunny 1 bedroom apt,17574
13959346,Room Available in Heart of Fort Greene,17575
13959538,Luxurious 1 Bedroom Best Location,17576
13959556,Comfy Accommodations in Queens NY (JFK - 8 Mins),17577
13959891,"Best Location - Modern 1 BR, very quiet",17578
13960277,Stylish 1 bed just a block from Prospect Park,17579
13960907,Quiet and Sunny bedroom @Williamsburg bedford,17580
13961015,A Lovely One Bedroom Apartment!,17581
13961073,Queen of Elevated Castle,17582
13961209,Fort Greene Studio with gardened backyard,17583
13962117,Cozy One Bedroom Apartment in Lovely Clinton Hill,17584
13963326,Cozy Bedroom,17585
13968271,Two story Park Slope home with deck and garden,17586
13968722,Charming 1BR at Columbus Circle,17587
13970217,Modern 2 BR Duplex apartment in Sutton Place - 42,17588
13971160,Cosy and Bright Bedroom *CENTRAL HARLEM*,17589
13971185,"Huge, private bedroom with bathroom",17590
13971471,Nice Room in Charming Apartment,17591
13972708,#MANHATTAN - Upper West BIG ROOM w/tv,17592
13972766,Location!! Welcome to my Lovely Home.,17593
13973268,Simple room in the heart of Bed Stuy,17594
13973514,Bright and Comfy near Prospect Park,17595
13974200,"Sunny, Pre-War Brooklyn Share",17596
13974584,Private Bedroom in 2-floor Bushwick Apartment,17597
13974993,# TIMES SQUARE - 19 MinutesBIG ROOM,17598
13975292,"Sunny, peaceful home in fantastic location",17599
13978036,2 BDR in Bushwick Brooklyn!,17600
13978084,Massive Beautiful Room!,17601
13978228,Airy Bright 1 Bedroom in Heart of Greenpoint BK,17602
13979519,"Heart of Williamsburg, Very Large Bedroom!",17603
13979694,Cozy comfortable room near LGA&JFK#2,17604
13980280,Well Connected & Beautiful Sanctuary!,17605
13980828,Cozy sunlit 2bed w PRIVATE ROOFTOP in Brooklyn,17606
13980860,LoraLisa's Flats,17607
13980920,"Modern 3 BR home, 4 blocks from Public Transport!",17608
13980926,Newly renovated studio in heart of downtown NYC,17609
13981865,纽约之家(Sunny Home4),17610
13983092,"Quaint, Private Sunset Park Brownstone Experience",17611
13986672,Bedroom in industrial huge loft in Greenpoint,17612
13987276,"Cozy, two bedrooms in a shared apartment.",17613
13987302,Large Studio Apartment Located Near Times Square,17614
13987339,Spacious Room in Central Location,17615
13990819,"Cozy, Bright 1 Bedroom Fully Furnished Apartment",17616
13990841,"Best Location, 2bdr Park Slope, Bk",17617
13991186,Well appointment apartment in doorman building,17618
13991526,Brooklyn Apartment,17619
13992183,Large Sunny Bedroom in Prospect Heights,17620
13992442,Comfortable 1-bedroom in South Slope,17621
13992742,Cozy Studio in the Heart of Soho,17622
13993046,Roomy and Comftable Room,17623
13993376,SUNNY Spacious Oasis near Prospect Park!,17624
13994052,Private Room and Bathroom in Bright Apartment,17625
13995008,Awesome Chinatown Apartment,17626
13995107,Spacious & quiet room w/ Balcony,17627
13995350,East Village Cozy Single Bed - Female Only,17628
13995561,Peaceful bedroom in Crown Heights Duplex,17629
13995614,"Quiet bedroom in a bright loft, Heart of Manhattan",17630
13995891,Pre War Park Slope on Prospect Park Bedroom 2,17631
13996108,Townhouse for rent,17632
13996617,Cool Urban Brooklyn,17633
13997385,"Best South Williamsburg Room, Sunny & Serene",17634
13997415,"Steps to the Metro, Minutes to Manhattan!",17635
13997539,Cozy Garden Apartment Heart of BK!,17636
13997552,Modern 2-bedroom apartment near subway and parks,17637
13997894,1 bedroom full apartment completely private!,17638
13998049,Cozy Studio blocks from Time Square & the Hudson.,17639
13998064,Beautiful Studio with Back Patio,17640
13998223,The People's Brownstone,17641
13998293,Sunny Designers Home w/Terrace - Heart of Downtown,17642
13998679,An Apartment to Call Home w/ Free Airport Pickup!,17643
13999070,Sunny Cute Studio (15 Mins to Manhattan),17644
13999916,Amazing Private room in LIC minutes to Manhattan,17645
14000455,Spacious Studio/Pvt Bath 2 blks to Central Park N,17646
14006729,Cozy private bedroom in West Harlem,17647
14006823,Great Studio near Time Square,17648
14007809,Colossal 1200 SF Nolita loft 15ft ceiling 1 bdrm,17649
14010200,"Scandinavean design in Crown Heights, BK",17650
14010252,"1br Apartment EastVillage,Manhattan",17651
14010651,Perfect 3br in Lower East Side,17652
14010699,Private & Spacious Master Suite w/ Full Bath,17653
14010951,"Huge Williamsburg private br + ba, in spacious 2br",17654
14011318,Artsy basement with bathroom and private entrance,17655
14011411,True 1BR in Prime West Village,17656
14011511,Private Room Beautiful Apartment,17657
14011728,Large two-bedroom in Prime Location,17658
14012274,Lovely and Cosy furnished 2 bedroom apartment,17659
14012748,NOHO 1BR 1BA,17660
14014128,Amazing Private Room - Custom Style,17661
14014170,PRIVATE BEDROOM FOR  1 OR 2,17662
14015822,Private room in 1Br Apartment,17663
14016202,Spacious Private Room/Full bath EAST VILLAGE,17664
14016206,Williamsburg! 1 stop from Manhattan with backyard!,17665
14020396,"Westside Haven, Comfortable & Convenient !",17666
14021649,Spacious Washington Heights 1 Bedroom,17667
14022086,"Fun, Comfy, and Convenient Studio in Midtown West",17668
14022980,HUGE Apt w/1 bedroom sublet in Brooklyn,17669
14023316,chambre dans appartement arty de Brooklyn,17670
14024257,1 Room in 2 Bed Apt in the heart of Nolita/Soho,17671
14024708,Your beach-side bungalow awaits!,17672
14025561,MTW- Steffanie,17673
14026544,Spacious Quiet Room in the East Village,17674
14026862,Very Large 1 Bedroom with Large Patio,17675
14027065,Clean and comfortable stay,17676
14027110,"Awesome 1 BR in multi-cultural Queens, sleeps 4!",17677
14027756,Large Soho Loft - Prime Location,17678
14028018,Gorgeous studio Near Time Square,17679
14028280,NEW! BEST LOCATION !!! 3min to Rockefeller Plaza,17680
14028380,Spacious 2 Floor 1 Bed Apartment!,17681
14028513,"Two-Bedroom Apartment, 10 Minutes to Manhattan",17682
14028586,Perfect Luxury Studio in DUMBO,17683
14028597,Ground floor  2 Bedrooms with Backyard & BBQ,17684
14029633,Marine park studio,17685
14029776,peaceful space with a view,17686
14030285,"Very large 3 bdrm, 1.5 bath, Flatbush/Ditmas Park",17687
14030375,Vanilla Tea - Cozy Studio Hideaway in Bed Stuy #5,17688
14032445,Large One Bedroom Apartment,17689
14036117,Comfortable 1BR with Laundry NYC,17690
14036591,Lovely room and location! - Williamsburg duplex,17691
14036911,Stunning Clinton Hill Apartment,17692
14037145,B crownheights queen size bed$100,17693
14037459,The BEST View in New York!,17694
14039239,Spacious Room in Park Slope Apartment,17695
14039287,Park Slope Railroad Room in July!,17696
14041141,"Epic West Village, NYC rental",17697
14041196,Holiday @ Times Square One bedroom!,17698
14041447,Cosy Crown Heights Home Away From Home,17699
14041548,Beautiful room for rent,17700
14041728,Spacious studio close to Manhatten,17701
14042426,Riverdale - Room with Breakfast for Ladies Only,17702
14043646,"Upscale safe area,20 minutes to Manhattan/Airports",17703
14043849,Comfy private room in Williamsburg's top location!,17704
14044731,One bedroom apartment for rent in West Harlem,17705
14048187,Beautiful Room in the Heart of Williamsburg,17706
14050933,"Large, sunny room in Brooklyn",17707
14053775,Prime apartment in private house + outdoor space,17708
14054091,Central Cozy 3 Bedrooms Apartment,17709
14055238,Spacious Prospect Park Garden Apt,17710
14055341,Cozy Private Room in LIC close to Everywhere in NY,17711
14056307,BIG GORGEOUS 1 bd 2 br in PRIME of Chelsea,17712
14056447,Private space in GORGEOUS building,17713
14057678,Cozy Room in Chelsea,17714
14057802,Private room in the heart of Williamsburg!,17715
14058251,Spacious room in Prospect Park,17716
14058357,"Clean, Cozy place to stay- Great Location in NYC!",17717
14058375,Sunny Private Room with Roof Terrace & River View,17718
14058880,"$2,800/m for 6/8-7/7! Long-term Deal in Park Slope",17719
14064701,"Courtyard duplex with piano, E Village / Union Sq",17720
14065007,Spacious Apt. @ Brooklyn Botanic Garden/Museum,17721
14065198,Sleek 1BR in the heart of Williamsburg!,17722
14065448,Doorman GYM Studio Best Location 5193,17723
14065821,Doorman Views Location One bedroom 5194,17724
14066228,Spacious in 1BR East Harlem NYC,17725
14066397,"Sunny, Clean, 1BR in Washington Heights",17726
14066702,Room in Uptown Manhattan,17727
14068074,Soho Split-level Penthouse,17728
14068646,Prime Location! 3 Rooms! newly furnished Apt!,17729
14068668,OVERSIZED STUDIO IN EAST 37 TH~MURRAY HILL,17730
14069371,Big bedroom 3 stops/10 mins from Manhattan!,17731
14069379,1br Apartment to relax in NYC,17732
14070671,"Independent Basement Apt.(2 bed  rooms, 1 Bath)",17733
14070967,Chic pied-a-terre w/ terrace -15mins to Manhattan,17734
14071193,Large Sunny Studio in East Village,17735
14071357,Lofted Bedroom in Awesome Greenpoint Loft!,17736
14071436,Luxurious Full Floor 2 Bedroom Best Location,17737
14071802,Serene private room in chic Astoria apartment.,17738
14071817,huge studio - harlem brownstone- 15 min to 14th st,17739
14073163,NYC Wyndham 1 bedroom Presidential Condo sleeps 4,17740
14076357,Modern 3br 2bath in trendy Williamsburg!,17741
14080022,Beautiful 2B/2B at Central Park and the AMNH,17742
14084988,Beautiful and super clean 1-bedroom in Morningside,17743
14085389,Clean & Cozy room in Great Location,17744
14085512,Restful Superior Court,17745
14086188,Nice room near Times Square BEST LOCATION ❤️,17746
14086584,Cozy Cool Room in my Charming Loft,17747
14086770,Cozy and Classy Private Duplex in UES,17748
14088971,Beautiful Sunny South Slope 1 BR,17749
14089094,Cozy 1 Bedroom in Brooklyn,17750
14089282,"Comfy room in brownstone, Ridgewood",17751
14089808,Perfect UES location! Museum quality private room!,17752
14090133,Coney Island cabana apt - 1/2 BLOCK FROM BEACH!,17753
14091281,Studio | Heart of Greenwich Village,17754
14091525,Large room with AC a in house with a porch,17755
14091664,Spacious 1BD w Amazing City views,17756
14092217,Skylight Room in 3 bedroom duplex,17757
14092236,Big bright room in 3 bedroom duplex,17758
14092239,Two bedroom apt in house with private entrance,17759
14092722,Large 1BR in Heart of the West Village,17760
14092808,Great apt right by Grand Central!!,17761
14093073,SuperLuxuryRoom IconicBuilding Walk to WorldTrade,17762
14093225,Luxury studio apartment with fantastic view,17763
14094264,Upper East side Cozy apartment.,17764
14094358,private 1 bedroom/Flat,17765
14094370,Huge Bedroom in Hip Williamsburg Loft-- Bedford L,17766
14094480,Studio close to Central Park and Museum Mile,17767
14095224,Large Artsy Bedroom in hip & cool E. Village Apt!,17768
14100416,Williamsburg w attached balcony - Manhattan view!,17769
14100582,Warm Central Park Upper West Side One Bedroom,17770
14100743,beautiful one bedroom apartment,17771
14101329,"Loft style apt, renovated",17772
14102790,"Clean and modern in prime Carroll Gardens, BK",17773
14103889,Luxury New Private Duplex in Trendy Bed-Stuy,17774
14104044,Privet outdoor space!!!,17775
14104812,Pibbles and friends,17776
14105094,"Airy, light-flooded 2-bath West Village apartment",17777
14105220,Sunlight Suite,17778
14107667,"West 89th Street, Luxury Svcd 1bd UWS Apartment",17779
14108460,AMAZING Entire-Floor Apt in Manhattan Brownstone,17780
14108509,"West 16th street, Charming Svced 1bd Apt",17781
14108671,Clean & Cozy Close to Macy's,17782
14108870,Warm and cozy in Brooklyn,17783
14109485,Contemporary Park Slope Brooklyn Duplex,17784
14109494,Clinton Hill Apartment Single Bedroom ! Pratt ~~,17785
14109521,Sunny Bedroom in trendy Bushwick Apt. w/Rooftop,17786
14109544,Cozy+Sunny 2 bedroom apt. close to Central Park,17787
14109893,Charming Artist Studio,17788
14110144,Cozy 1+ br apt. on Riverside Dr,17789
14110407,Relaxing Ocean Front Beach Home in Arverne!,17790
14111092,SweetSpot in Upper Manhattan,17791
14111254,"NYC Chelsea Neighborhood, Studio Apartment",17792
14111390,Beautiful Chelsea loft perfect for families.,17793
14111626,AMAZING DESIGNER TIMES SQUARE APARTMENT- BEAUTIFUL,17794
14111975,Cozy spot in the lovely East Village neighborhood,17795
14115455,"Comfortable, Convenient in Central Park North Area",17796
14115645,Cozy Bed/Bath w/Appliances Close to JFK/LGA,17797
14117696,Charming and Quiet West Village Studio,17798
14120153,Large and Luminous room available for female only,17799
14120431,Chelsea 1 bed/studio,17800
14120515,Comfy Sunnyside bedroom,17801
14120620,Modern Downtown Space for Families: 3 bed | 2 bath,17802
14121045,Luxury TriBeCa Apartment with Amazing Water View,17803
14121640,South Slope Modern 1+ Bedroom with Outdoor Space,17804
14122786,Nice Spot in Bushwick,17805
14124792,Charming Poet's Room in Sunny Apartment,17806
14124987,Bushwick plays,17807
14125183,Full bed in private Bushwick room,17808
14125891,"1 br in Williamsburg, near L train",17809
14125913,Charming Brooklyn Heights floor-through apartment,17810
14126303,Huge Sunny Apartment in Heart of Harlem NYC,17811
14126610,"Comfy bedroom, central in Manhattan",17812
14126853,Nini's Art Shack,17813
14129429,3 Bedroom Apartment for Rent,17814
14131597,1920s Room 1 block from Prospect Park and Q Access,17815
14133414,Space to rest near LaGuardia Airport,17816
14134105,Sun Filled Pre-War Apartment near Fort Greene Park,17817
14135050,,17818
14135904,Zen Bed/Bath in Historic Harlem,17819
14137017,Modern 1 BR Williamsburg Apartment with backyard,17820
14137639,Brooklyn Oasis,17821
14138066,Mediterranean Style Charmer 20 mins to Manhattan,17822
14138706,"Quirky, art filled Greenpoint  Apartment!",17823
14138800,Cozy Brooklyn Home with an Artistic Twist,17824
14139170,Comfortable room in a Bushwick duplex with patio,17825
14139187,Nice cheap place to stay in NYC,17826
14139553,CUTE STUDIO ON UPPER EAST SIDE @ CENTRAL PARK,17827
14139651,Centrally Located Private Midtown Studio,17828
14140552,Awesome 2bdr in the heart of the East Village,17829
14140905,Beautiful Bushwick loft for August,17830
14141050,Two bedrooms available in a cozy apartment.,17831
14141215,private room in LES,17832
14141622,Private cozy  suite,17833
14141874,Bed in Semi-Private Room Close to Park and Train,17834
14142298,Charming and bright place with a good vibe!,17835
14143250,"Clean, cozy, comfortable private room. Perfect Loc",17836
14147107,"Spacious, Quiet 1 Bedroom in Hamilton Heights",17837
14148550,La Guardia Airport Cozy Attic studio with Spiral,17838
14148905,Brand new beautiful one bedroom apartment,17839
14148988,"Heart of Manhattan, affordable place!",17840
14149046,Faith,17841
14149127,UES Oasis,17842
14150846,Beautiful Cozy Apartment near Soho!,17843
14151551,Great location 15minutes to South central park NYC,17844
14152806,"Large & unique, über-modern studio",17845
14153081,Vibrant Apartment with Backyard Oasis in Bushwick,17846
14153242,Large Sunny 1 BR - Heart of Manhattan!,17847
14153255,The Mahogany Suite- The Solo Adventurer l,17848
14154356,Private Bedroom in the Heart of Hell's Kitchen,17849
14154373,Quiet Full Bed - East Village / LES Comfy Colorful,17850
14155064,One Bedroom in Heart of Chelsea,17851
14155795,"Room for rent. Quiet, safe.",17852
14159853,Private Queen bedroom in Soho/Nolita Apartment,17853
14161086,nice room in bedstuy G,17854
14161103,Gorgeous Sunset-facing Carroll Gardens 1 Bedroom,17855
14161351,Trendy 2BR Apt Next to Prospect Park -Kid Friendly,17856
14161597,Cool respite in the city,17857
14163104,Cozy Studio in Astoria NYC,17858
14163220,"Large one bedroom in Forest Hills Gardens, Queens!",17859
14163324,Williamsburg Studio w/ Roof Deck and Gym,17860
14163352,contemp. 1 BDRM in Trendy 2 BDRM Cyp. Hill,17861
14164263,"Large, sunny and beautiful bedroom in Brooklyn",17862
14164319,Spacious and Sunny Greenpoint Townhouse,17863
14165982,Comfortable apartment in FH,17864
14166695,Room in the heart of Williamsburg,17865
14167282,"Serene, light-filled pre-war apartment in Brooklyn",17866
